"success","rt","trial_type","trial_index","time_elapsed","internal_node_id","unique_identifier","subject_id","study_id","session_id","stimulus","response","timeout","failed_images","failed_audio","failed_video","task","respondedwhen","time_manipulation","correctresponse","targetimagelocation","blocktype","correct","roundtype"
"","null","html-keyboard-response","327","268080","0.0-13.0-2.38","PySjZ5ENc8","5b06efd1732c5d000154de23","6617fad957f7c6a12ea16e26","6622cf82e4fc4fafc94931f3","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","null","html-keyboard-response","328","268786","0.0-13.0-0.39","PySjZ5ENc8","5b06efd1732c5d000154de23","6617fad957f7c6a12ea16e26","6622cf82e4fc4fafc94931f3","fixation cross","null","","","","","","","","","","","",""
"","null","html-keyboard-response","329","269592","0.0-13.0-1.39","PySjZ5ENc8","5b06efd1732c5d000154de23","6617fad957f7c6a12ea16e26","6622cf82e4fc4fafc94931f3","
        <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","866","html-keyboard-response","330","269659","0.0-13.0-2.39","PySjZ5ENc8","5b06efd1732c5d000154de23","6617fad957f7c6a12ea16e26","6622cf82e4fc4fafc94931f3","mask grid","q","","","","","Ontogenetic_Distractor_Threat_target","onmask","800","q","5","Ontogenetic","true","experimental"
"","1447","html-keyboard-response","331","271313","0.0-14.0","PySjZ5ENc8","5b06efd1732c5d000154de23","6617fad957f7c6a12ea16e26","6622cf82e4fc4fafc94931f3","break screen"," ","","","","","","","","","","","",""
"","null","html-keyboard-response","332","273824","0.0-15.0-0.0","PySjZ5ENc8","5b06efd1732c5d000154de23","6617fad957f7c6a12ea16e26","6622cf82e4fc4fafc94931f3","fixation cross","null","","","","","","","","","","","",""
"","1926","html-keyboard-response","333","275751","0.0-15.0-1.0","PySjZ5ENc8","5b06efd1732c5d000154de23","6617fad957f7c6a12ea16e26","6622cf82e4fc4fafc94931f3","image grid","q","","","","","Phylogenetic_Distractor_Threat_target","ongrid","2500","q","7","Phylogenetic","true","experimental"
"","null","html-keyboard-response","334","275910","0.0-15.0-2.0","PySjZ5ENc8","5b06efd1732c5d000154de23","6617fad957f7c6a12ea16e26","6622cf82e4fc4fafc94931f3","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","null","html-keyboard-response","335","276618","0.0-15.0-0.1","PySjZ5ENc8","5b06efd1732c5d000154de23","6617fad957f7c6a12ea16e26","6622cf82e4fc4fafc94931f3","fixation cross","null","","","","","","","","","","","",""
"","1024","html-keyboard-response","336","277643","0.0-15.0-1.1","PySjZ5ENc8","5b06efd1732c5d000154de23","6617fad957f7c6a12ea16e26","6622cf82e4fc4fafc94931f3","image grid","q","","","","","Phylogenetic_Distractor_Threat_target","ongrid","2500","q","1","Phylogenetic","true","experimental"
"","null","html-keyboard-response","337","277800","0.0-15.0-2.1","PySjZ5ENc8","5b06efd1732c5d000154de23","6617fad957f7c6a12ea16e26","6622cf82e4fc4fafc94931f3","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","null","html-keyboard-response","338","278511","0.0-15.0-0.2","PySjZ5ENc8","5b06efd1732c5d000154de23","6617fad957f7c6a12ea16e26","6622cf82e4fc4fafc94931f3","fixation cross","null","","","","","","","","","","","",""
"","988","html-keyboard-response","339","279499","0.0-15.0-1.2","PySjZ5ENc8","5b06efd1732c5d000154de23","6617fad957f7c6a12ea16e26","6622cf82e4fc4fafc94931f3","image grid","q","","","","","Phylogenetic_Distractor_Threat_target","ongrid","2500","q","2","Phylogenetic","true","experimental"
"","null","html-keyboard-response","340","279655","0.0-15.0-2.2","PySjZ5ENc8","5b06efd1732c5d000154de23","6617fad957f7c6a12ea16e26","6622cf82e4fc4fafc94931f3","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","null","html-keyboard-response","341","280374","0.0-15.0-0.3","PySjZ5ENc8","5b06efd1732c5d000154de23","6617fad957f7c6a12ea16e26","6622cf82e4fc4fafc94931f3","fixation cross","null","","","","","","","","","","","",""
"","854","html-keyboard-response","342","281228","0.0-15.0-1.3","PySjZ5ENc8","5b06efd1732c5d000154de23","6617fad957f7c6a12ea16e26","6622cf82e4fc4fafc94931f3","image grid","q","","","","","Phylogenetic_Distractor_Threat_target","ongrid","2500","q","5","Phylogenetic","true","experimental"
"","null","html-keyboard-response","343","281384","0.0-15.0-2.3","PySjZ5ENc8","5b06efd1732c5d000154de23","6617fad957f7c6a12ea16e26","6622cf82e4fc4fafc94931f3","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","null","html-keyboard-response","344","282091","0.0-15.0-0.4","PySjZ5ENc8","5b06efd1732c5d000154de23","6617fad957f7c6a12ea16e26","6622cf82e4fc4fafc94931f3","fixation cross","null","","","","","","","","","","","",""
"","1027","html-keyboard-response","345","283118","0.0-15.0-1.4","PySjZ5ENc8","5b06efd1732c5d000154de23","6617fad957f7c6a12ea16e26","6622cf82e4fc4fafc94931f3","image grid"," ","","","","","Phylogenetic_Distractor_Nonthreat_target","ongrid","2500","p","9","Phylogenetic","false","experimental"
"","null","html-keyboard-response","346","283276","0.0-15.0-2.4","PySjZ5ENc8","5b06efd1732c5d000154de23","6617fad957f7c6a12ea16e26","6622cf82e4fc4fafc94931f3","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","null","html-keyboard-response","347","283987","0.0-15.0-0.5","PySjZ5ENc8","5b06efd1732c5d000154de23","6617fad957f7c6a12ea16e26","6622cf82e4fc4fafc94931f3","fixation cross","null","","","","","","","","","","","",""
"","794","html-keyboard-response","348","284782","0.0-15.0-1.5","PySjZ5ENc8","5b06efd1732c5d000154de23","6617fad957f7c6a12ea16e26","6622cf82e4fc4fafc94931f3","image grid","q","","","","","Phylogenetic_Distractor_Threat_target","ongrid","2500","q","2","Phylogenetic","true","experimental"
"","null","html-keyboard-response","349","284940","0.0-15.0-2.5","PySjZ5ENc8","5b06efd1732c5d000154de23","6617fad957f7c6a12ea16e26","6622cf82e4fc4fafc94931f3","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","null","html-keyboard-response","350","285651","0.0-15.0-0.6","PySjZ5ENc8","5b06efd1732c5d000154de23","6617fad957f7c6a12ea16e26","6622cf82e4fc4fafc94931f3","fixation cross","null","","","","","","","","","","","",""
"","1081","html-keyboard-response","351","286733","0.0-15.0-1.6","PySjZ5ENc8","5b06efd1732c5d000154de23","6617fad957f7c6a12ea16e26","6622cf82e4fc4fafc94931f3","image grid"," ","","","","","Phylogenetic_Distractor_Nonthreat_target","ongrid","2500","p","2","Phylogenetic","false","experimental"
"","null","html-keyboard-response","352","286890","0.0-15.0-2.6","PySjZ5ENc8","5b06efd1732c5d000154de23","6617fad957f7c6a12ea16e26","6622cf82e4fc4fafc94931f3","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","null","html-keyboard-response","353","287598","0.0-15.0-0.7","PySjZ5ENc8","5b06efd1732c5d000154de23","6617fad957f7c6a12ea16e26","6622cf82e4fc4fafc94931f3","fixation cross","null","","","","","","","","","","","",""
"","1263","html-keyboard-response","354","288861","0.0-15.0-1.7","PySjZ5ENc8","5b06efd1732c5d000154de23","6617fad957f7c6a12ea16e26","6622cf82e4fc4fafc94931f3","image grid"," ","","","","","Phylogenetic_Distractor_notarget","ongrid","2500"," ","6","Phylogenetic","true","experimental"
"","null","html-keyboard-response","355","289018","0.0-15.0-2.7","PySjZ5ENc8","5b06efd1732c5d000154de23","6617fad957f7c6a12ea16e26","6622cf82e4fc4fafc94931f3","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","null","html-keyboard-response","356","289729","0.0-15.0-0.8","PySjZ5ENc8","5b06efd1732c5d000154de23","6617fad957f7c6a12ea16e26","6622cf82e4fc4fafc94931f3","fixation cross","null","","","","","","","","","","","",""
"","873","html-keyboard-response","357","290602","0.0-15.0-1.8","PySjZ5ENc8","5b06efd1732c5d000154de23","6617fad957f7c6a12ea16e26","6622cf82e4fc4fafc94931f3","image grid","p","","","","","Phylogenetic_Distractor_Nonthreat_target","ongrid","2500","p","3","Phylogenetic","true","experimental"
